location;metric;Other unintentional injuries;Self-harm;Interpersonal violence;Exposure to forces of nature;Environmental heat and cold exposure;Ebola;Neonatal disorders;Protein-energy malnutrition;Other nutritional deficiencies;Sexually transmitted infections excluding HIV;Acute hepatitis;Other unspecified infectious diseases;Esophageal cancer;Stomach cancer;Liver cancer;Inflammatory bowel disease;Vascular intestinal disorders;Gallbladder and biliary diseases;Pancreatitis;Other digestive diseases;Alzheimer's disease and other dementias;Meningitis;Encephalitis;Diphtheria;Whooping cough;Tetanus;Measles;Varicella and herpes zoster;Malaria;Chagas disease;Leishmaniasis;African trypanosomiasis;Schistosomiasis;Cysticercosis;Cystic echinococcosis;Dengue;Yellow fever;Hypertensive heart disease;Cardiomyopathy and myocarditis;Atrial fibrillation and flutter;Aortic aneurysm;Peripheral artery disease;Endocarditis;Non-rheumatic valvular heart disease;Chronic obstructive pulmonary disease;Pneumoconiosis;Asthma;Interstitial lung disease and pulmonary sarcoidosis;Other chronic respiratory diseases;Cirrhosis and other chronic liver diseases;Road injuries;Other transport injuries;Other skin and subcutaneous diseases;Sudden infant death syndrome;Falls;Drowning;Fire, heat, and hot substances;Poisonings;Parkinson's disease;Idiopathic epilepsy;Multiple sclerosis;Motor neuron disease;Other neurological disorders;Alcohol use disorders;Drug use disorders;Eating disorders;Diabetes mellitus;Tuberculosis;HIV/AIDS;Lip and oral cavity cancer;Nasopharynx cancer;Other pharynx cancer;Gallbladder and biliary tract cancer;Pancreatic cancer;Malignant skin melanoma;Non-melanoma skin cancer;Ovarian cancer;Testicular cancer;Kidney cancer;Bladder cancer;Hemoglobinopathies and hemolytic anemias;Endocrine, metabolic, blood, and immune disorders;Rheumatoid arthritis;Other musculoskeletal disorders;Congenital birth defects;Upper respiratory infections;Otitis media;Executions and police conflict;Other neglected tropical diseases;Maternal disorders;Exposure to mechanical forces;Adverse effects of medical treatment;Gynecological diseases;Appendicitis;Brain and central nervous system cancer;Thyroid cancer;Mesothelioma;Hodgkin lymphoma;Non-Hodgkin lymphoma;Multiple myeloma;Leukemia;Other neoplasms;Rheumatic heart disease;Other malignant neoplasms;Other cardiovascular and circulatory diseases;Diarrheal diseases;Bacterial skin diseases;Upper digestive system diseases;Foreign body;Conflict and terrorism;Typhoid and paratyphoid;Invasive Non-typhoidal Salmonella (iNTS);Rabies;Intestinal nematode infections;Other intestinal infectious diseases;Lower respiratory infections;Acute glomerulonephritis;Chronic kidney disease;Urinary diseases and male infertility;Ischemic heart disease;Zika virus;Paralytic ileus and intestinal obstruction;Larynx cancer;Animal contact;Tracheal, bronchus, and lung cancer;Breast cancer;Cervical cancer;Uterine cancer;Prostate cancer;Colon and rectum cancer;Decubitus ulcer;Stroke;Inguinal, femoral, and abdominal hernia
Global;Number;106778.7186;759028.405;415179.5565;6075.812165;47460.64396;3684.742046;1882438.437;212242.1175;39335.23517;89890.96652;79176.47757;71684.32298;498067.063;957185.1582;484576.6407;40998.31084;106575.7837;124940.8702;115053.1918;104245.046;1623275.875;236221.54;89896.92764;4367.877568;116510.3045;34683.72824;83392.02904;14553.07884;643380.8953;9487.781492;5713.154837;1360.115211;11514.28805;1045.713685;1349.35869;36055.06886;4282.692874;1156732.938;340348.7001;315336.7681;172426.7479;74062.99492;66322.00687;164124.5712;3280636.192;23014.81693;461069.2625;169833.3744;39760.87379;1472011.818;1198289.214;80589.70635;3606.62707;27684.63851;752536.5829;237241.9561;111292.3857;77162.18457;362906.9211;114010.8985;22438.96365;39081.23111;59609.50711;168014.7928;128082.7013;318.2883242;1551170.102;1179766.157;863837.3475;199397.5522;71610.48889;114206.7192;172440.7526;531107.115;62843.58808;56053.55659;198412.1755;10842.05934;166437.624;228734.5008;92814.3026;162039.1674;44408.3506;73134.60614;549304.6972;9464.11828;667.3924106;8769.313035;13633.98542;196471.3519;122397.095;105788.3786;8640.725014;33420.76258;246253.2692;45575.95608;29251.04205;27551.89024;254614.4627;113474.3559;334592.2566;56833.48381;305650.5008;408167.0872;276988.7622;1534443.027;70526.46696;273631.8815;114413.2917;62984.73908;133366.3189;79045.94348;13743.43933;2089.602214;1396.201737;2493199.884;10522.3608;1427231.543;296763.0336;9137791.144;2.8772991;238733.619;123355.5899;93452.56685;2042639.736;700659.9334;280479.0352;91640.71205;486836.0667;1085797.499;24388.57297;6552724.534;48077.24443
Global;Percent;0.001888575;0.013428111;0.007344927;0.00010755;0.000839841;6.52E-05;0.033270932;0.003753792;0.000695884;0.001589459;0.001400369;0.001268014;0.00881068;0.016932609;0.008571929;0.000725492;0.001885909;0.002210805;0.002035507;0.001844565;0.028726359;0.004177121;0.001589924;7.72E-05;0.002059384;0.000613228;0.001474494;0.000257396;0.011373076;0.000167911;0.000101092;2.40E-05;0.00020363;1.85E-05;2.39E-05;0.000637811;7.58E-05;0.020466611;0.00602243;0.005580004;0.003051127;0.001310533;0.001173487;0.002904442;0.058041675;0.000407136;0.00815704;0.003005179;0.000703304;0.026041096;0.021194449;0.001425545;6.38E-05;0.000489199;0.013315008;0.00419619;0.001968844;0.001364804;0.006421567;0.002016783;0.000397054;0.000691616;0.001054668;0.002972731;0.00226664;5.63E-06;0.02744386;0.020868744;0.015288299;0.003527615;0.001266585;0.002020352;0.003050982;0.009397246;0.001112079;0.000991777;0.003510838;0.00019181;0.002944953;0.00404725;0.001641451;0.002867195;0.000785789;0.001294043;0.009709821;0.000167345;1.18E-05;0.000155152;0.000241115;0.003474221;0.002164823;0.001871487;0.000152855;0.000591214;0.004356351;0.000806365;0.000517633;0.000487434;0.004504761;0.002007945;0.005919288;0.001005791;0.005407079;0.007221189;0.004900627;0.02713946;0.001247996;0.004840799;0.002023945;0.00111491;0.002358822;0.001397495;0.000243114;3.69E-05;2.47E-05;0.044101067;0.000186141;0.025250662;0.005251007;0.161668017;5.09E-08;0.004223945;0.002182291;0.001653189;0.036137737;0.012396595;0.004961731;0.001621527;0.008613503;0.019211072;0.000431581;0.115926334;0.000850599
Montenegro;Number;5.601643523;116.614149;21.27324244;0;4.703198729;0;13.33490455;0.745349753;0.412045027;0.644167192;0.132531085;0.687354454;23.19807961;72.85746807;59.85748996;2.595139226;42.32154792;3.448951662;13.73156073;2.684934152;184.5422993;1.279504386;1.176549719;0.008613606;1.241899558;0.066449417;0;0.28545777;0;0;0.479100417;0;0;0.006423593;0.05083411;0;0;47.09275567;259.9841286;120.8893742;79.22771471;2.662244398;2.746971129;7.938622128;76.54256086;1.890494647;3.103973478;2.372690808;1.069378608;49.91221762;58.83435671;4.997337513;0.096567633;0.639926412;57.52579879;9.455092552;12.15032273;3.33895776;56.61569985;4.958636127;6.740699577;0.489295783;2.34590369;8.306469705;1.12828798;0.01915514;151.8905694;4.286860362;1.348537568;20.36197438;1.099708838;6.734801688;15.54094533;107.6580513;14.62513018;5.102571039;29.51021415;2.576455119;32.29999641;44.03127891;1.373922233;4.333982284;1.85962244;2.085308466;5.308985003;0.115855111;0.000342468;0.061996035;0.508032753;0.405478466;4.294964762;2.816642686;0.112550945;0.767565774;63.25802674;6.464525767;1.167136361;6.623892009;22.68851716;10.62126542;40.97331526;1.945956772;11.6671743;29.17191955;39.98762686;0.581686455;0.499789459;18.01416779;7.499853975;0;0.000646757;0.119949397;0.000506479;0;0.026986408;69.1299893;0.111544367;126.9478143;2.846047922;1488.236595;0;17.50776289;46.48169969;0.146751519;531.0148731;135.6370983;23.1777291;16.15034995;104.8245982;168.0553792;0.078997404;1882.109791;1.740988123
Montenegro;Percent;0.000823476;0.017149897;0.003127664;0;0.000691849;0;0.001959532;0.000109641;6.06E-05;9.48E-05;1.95E-05;0.000101146;0.003411064;0.0107206;0.00880672;0.000381986;0.006229419;0.000507836;0.002019369;0.000395163;0.027225244;0.000188234;0.000172992;1.27E-06;0.000182292;9.77E-06;0;4.20E-05;0;0;7.09E-05;0;0;9.45E-07;7.48E-06;0;0;0.006933409;0.038292128;0.017805516;0.011654031;0.000391821;0.000404279;0.001168673;0.011269218;0.000278302;0.000456776;0.000349308;0.000157218;0.007337741;0.00865095;0.00073493;1.42E-05;9.42E-05;0.008463767;0.001389927;0.001787464;0.000491038;0.008337607;0.000729282;0.000990987;7.19E-05;0.000345028;0.001220702;0.000165937;2.82E-06;0.022358295;0.00063039;0.000199389;0.002993631;0.000161661;0.000989753;0.002287395;0.015839566;0.002151666;0.000751381;0.004345484;0.000378521;0.004751134;0.006478884;0.000202219;0.000637735;0.00027373;0.000306979;0.000780468;1.70E-05;5.04E-08;9.12E-06;7.47E-05;5.96E-05;0.000631441;0.000414586;1.66E-05;0.000112876;0.009302879;0.000951514;0.000171726;0.000974273;0.003337684;0.001562842;0.006027875;0.000286478;0.001716357;0.004292061;0.00588367;8.56E-05;7.36E-05;0.002650819;0.001102849;0;9.51E-08;1.77E-05;7.46E-08;0;3.97E-06;0.010177467;1.64E-05;0.018687014;0.000418793;0.219058723;0;0.002577573;0.006833545;2.16E-05;0.078074286;0.019969371;0.003411455;0.002378132;0.015420711;0.024727158;1.16E-05;0.277162796;0.00025633
Georgia;Number;107.5060767;313.2365501;124.9291365;0;24.43412765;0;277.6158714;4.093211362;5.52044551;1.497429892;8.172536161;17.18350076;108.5918409;827.3542671;210.0935121;17.033182;61.82094098;29.26569754;43.07694995;52.55623144;1720.518745;20.71829144;20.94865817;0.027961267;0.058302475;0.31976971;0.006435623;0.259497366;0;0;7.207888834;0;0;0;0.326068171;0;0;3861.633127;277.7476442;421.4655745;139.3870282;11.73348947;15.31539883;90.67827905;1000.020598;2.948154415;115.9707519;69.03628039;33.58262688;1562.032309;692.5123346;55.78140105;0.318261015;2.304849716;356.725138;80.13444717;117.727464;19.72083493;303.5758285;41.90473976;10.07133269;5.865865022;29.7284644;41.7868769;25.78289869;0.083206283;1374.139726;175.3494458;23.28261682;124.8324737;15.66740133;56.49078718;84.72988987;370.7177785;85.60286702;74.57662371;209.9242548;37.798671;170.156111;277.0335653;16.94679522;74.64450914;6.387827324;16.55966736;102.1142449;0.623202933;0.11222437;0.402470708;0.377354401;19.07401249;89.34508416;48.68913977;1.629548368;8.796060043;244.9155178;32.18740194;19.41445381;46.94872389;151.0013725;46.92046592;233.731849;12.18279352;366.7567278;343.4792316;285.9505539;15.47915971;11.42806182;200.1137031;51.72679141;0;0.969289278;0.034171331;2.838976698;0.031482751;0.25257392;765.4105506;0.347085371;705.6614053;69.76846376;13916.83184;0;131.406111;200.2591786;6.269612777;1769.963057;905.1832613;230.6368256;195.4029733;459.3648334;782.2270003;2.737093129;10321.94537;32.67964314
Georgia;Percent;0.002174721;0.006334646;0.002526375;0;0.000494275;0;0.005637676;8.29E-05;0.000111707;3.03E-05;0.000165401;0.000348621;0.002195789;0.016732167;0.004247968;0.00034441;0.001250665;0.000592054;0.00087116;0.001064252;0.034890067;0.000419241;0.000424217;5.65E-07;1.19E-06;6.47E-06;1.30E-07;5.26E-06;0;0;0.000146242;0;0;0;6.60E-06;0;0;0.078132744;0.005617267;0.008533534;0.00281966;0.00023765;0.000309957;0.00183504;0.020239552;5.97E-05;0.002347203;0.001397194;0.000679367;0.031578721;0.014004124;0.001128051;6.44E-06;4.69E-05;0.007216792;0.001621136;0.002381661;0.00039874;0.006145296;0.000847586;0.000203844;0.000118597;0.000601541;0.000844867;0.000521395;1.68E-06;0.027795484;0.003546177;0.00047322;0.002524086;0.00031673;0.001142017;0.001713548;0.007496571;0.001731067;0.001509265;0.004242994;0.000764736;0.003440318;0.005605101;0.00034281;0.001509668;0.000129301;0.000335143;0.002074496;1.26E-05;2.27E-06;8.15E-06;7.64E-06;0.000385107;0.001807281;0.000985324;3.29E-05;0.000177959;0.004953165;0.000650915;0.00039266;0.000949336;0.003052554;0.000948526;0.004727394;0.000246421;0.007421472;0.006947889;0.005784042;0.000313916;0.000231356;0.004047263;0.001046677;0;1.96E-05;6.93E-07;5.74E-05;6.38E-07;5.12E-06;0.015493286;7.02E-06;0.014276037;0.001411631;0.281667034;0;0.002661137;0.004048744;0.000126821;0.03578123;0.018299312;0.004661711;0.003950878;0.0092945;0.01581947;5.54E-05;0.208894331;0.000661144
Democratic People's Republic of Korea;Number;743.9406214;2954.448489;826.6855506;0;108.5609888;0;1854.607179;364.4590516;78.07039509;57.67834725;124.8981692;80.91303248;2905.690318;7204.307034;3312.661905;107.6645611;123.954497;414.5618494;283.2077188;246.6182703;5207.887901;223.4565972;118.1179701;0.447767526;23.32544069;32.53529056;37.4122236;42.73856795;2.088508592;0;0;0;0;0.955554237;2.62064334;0;0;6130.23635;673.6955363;918.7552478;377.8768836;28.79362069;117.9900351;149.2316795;29492.26447;274.4185318;1635.629835;158.8239304;142.8832992;5170.784336;8382.22639;526.9449178;16.86273262;26.53791657;2179.321465;1352.162726;305.0876307;444.7680977;1296.287426;328.9583982;46.6359452;43.49230121;120.566058;384.4454019;337.792264;0.581423285;4066.366979;3241.560205;760.9587069;389.4858575;525.3037077;89.46026489;571.689109;1241.281484;113.7712126;232.9872862;484.4536139;22.55237616;294.369608;541.8226244;203.3747123;308.0743327;220.7408871;241.3075273;1028.578251;75.17550983;0.341416492;17.92198996;12.45101792;181.5807746;649.7431451;157.8641786;25.49963912;65.54370413;1027.958476;165.0091543;58.46753076;69.15546357;637.3447644;211.7918695;1312.362235;48.68650169;2372.594133;1364.713968;550.9705842;288.826528;68.11032214;2257.075052;322.4108132;0;11.37319504;25.3881603;19.21274382;0.904011378;2.569678653;6998.219873;186.2931501;4317.918564;435.6361054;35798.22168;0;475.5150293;321.4151522;75.75610646;9163.287462;2384.157838;1486.091826;365.26292;853.0093748;3442.021204;99.48933984;55467.53462;59.7586379
Democratic People's Republic of Korea;Percent;0.003124915;0.012424147;0.003470627;0;0.000457277;0;0.007810501;0.001538965;0.000329761;0.000242739;0.000525738;0.000341053;0.012259232;0.030391152;0.013955402;0.000454312;0.000523286;0.001749541;0.001193184;0.001040471;0.021961043;0.000940972;0.000497558;1.88E-06;9.83E-05;0.000137124;0.000157786;0.000180309;8.79E-06;0;0;0;0;4.02E-06;1.10E-05;0;0;0.025890102;0.002839902;0.003882587;0.001593788;0.000121683;0.000497116;0.000629245;0.124630921;0.001157137;0.006906988;0.000670345;0.000602342;0.021770684;0.035214997;0.002211914;7.11E-05;0.000111655;0.009184933;0.005691686;0.001285394;0.001871445;0.005477676;0.001382227;0.00019601;0.000183111;0.000507472;0.001614882;0.001418922;2.44E-06;0.017151264;0.013660269;0.003204637;0.001642243;0.002212027;0.000377079;0.002410529;0.005233736;0.0004789;0.000983022;0.002039572;9.48E-05;0.001240841;0.002287894;0.000856867;0.0012981;0.000931154;0.001015211;0.004331803;0.000317498;1.44E-06;7.51E-05;5.25E-05;0.000760313;0.002729321;0.000664857;0.000107355;0.000276467;0.004328028;0.000695633;0.000246142;0.000291317;0.002684778;0.000892837;0.005524842;0.000205349;0.010005166;0.005752054;0.002324413;0.001217479;0.000287441;0.009522928;0.001358066;0;4.79E-05;0.000106974;8.08E-05;3.81E-06;1.08E-05;0.029549738;0.000785222;0.01820611;0.001837267;0.15109062;0;0.002006721;0.001355927;0.00031905;0.03865852;0.010030869;0.006251779;0.001537833;0.003609217;0.014514533;0.00042013;0.234102792;0.000252225
North Macedonia;Number;52.17810266;211.1119373;43.62456812;0;5.236527137;0;113.3373203;0.45055545;0.609220421;1.677105265;1.344580814;4.282648557;49.25838811;482.7596468;280.0764526;4.874277766;40.25056344;16.46278507;49.37642094;11.75249048;436.5676484;5.348832864;7.676313708;0.035028213;5.80591414;0.244910027;3.090316223;1.050367886;0;0;0.947830367;0;0;0.008571228;0.216145339;0;0;993.7269478;513.6332669;161.9169292;71.70681461;7.195837674;8.586608905;30.02551434;584.1992779;0.476069549;57.82590733;8.133478625;1.741223131;316.6441855;171.3404909;28.01348615;0.14868253;4.17747605;146.9034152;22.05106169;13.40224108;8.701557835;180.3849448;26.20628705;15.34301662;1.905539213;14.32646889;26.88614316;13.21683405;0.006597768;1064.431643;37.59426091;1.906755328;48.91883088;8.062363895;24.5466121;68.29473454;342.4136701;93.31554617;33.00411014;113.9469567;12.24768487;68.98363687;176.1560295;5.368660761;14.41300863;2.819114003;9.709353793;41.29577162;0.067216432;0.002892296;0.22615714;0.042737736;1.427797518;17.62848034;8.626223368;0.094665786;1.990255402;201.7096926;13.26875263;1.911868157;16.02721757;64.9446657;30.71771789;132.1281063;6.423239089;37.21109424;179.5512161;131.6741044;7.012911402;2.491554978;57.80114457;12.91175645;0;0.001895583;0.460644448;0.010163454;0;0.106252134;181.097219;0.009539705;362.7236367;5.865906464;5155.797633;0;82.62848834;118.4006151;1.073784811;1280.912134;429.8302296;96.66623008;85.6071228;287.5746743;682.8747786;0.282279264;6911.169444;11.68195209
North Macedonia;Percent;0.00216776;0.008766847;0.001811016;0;0.00021749;0;0.004717503;1.87E-05;2.53E-05;6.99E-05;5.58E-05;0.000178145;0.002045292;0.020054465;0.011633165;0.000202453;0.001673285;0.000684931;0.002051224;0.000488788;0.018209696;0.000222322;0.000318715;1.45E-06;0.00024088;1.02E-05;0.000128578;4.37E-05;0;0;3.98E-05;0;0;3.56E-07;8.98E-06;0;0;0.041396413;0.021372298;0.006746006;0.002979158;0.000299224;0.000356801;0.001248863;0.024298806;1.98E-05;0.002405179;0.00033807;7.22E-05;0.013143945;0.007113196;0.00116923;6.19E-06;0.000174007;0.006111426;0.000915874;0.000557111;0.000361448;0.007510858;0.001088218;0.000636603;7.90E-05;0.000594693;0.001115716;0.000549375;2.73E-07;0.044259936;0.001561745;8.00E-05;0.002032185;0.000334569;0.001018221;0.002837876;0.014221849;0.003875702;0.001373664;0.004730147;0.000509077;0.002865008;0.00731965;0.000223121;0.000598908;0.000117262;0.000403458;0.001718561;2.79E-06;1.20E-07;9.39E-06;1.78E-06;5.91E-05;0.000732115;0.000358673;3.93E-06;8.27E-05;0.008372198;0.000551123;7.94E-05;0.000665455;0.002697027;0.001275831;0.005486273;0.00026701;0.001545328;0.007458303;0.005476333;0.000291805;0.000103613;0.00240307;0.000536391;0;7.88E-08;1.91E-05;4.23E-07;0;4.42E-06;0.007535733;3.97E-07;0.015078499;0.000243808;0.214458241;0;0.003437531;0.004913922;4.46E-05;0.053161069;0.017848261;0.004011784;0.003555124;0.011952888;0.028373691;1.18E-05;0.287575025;0.000486037
Poland;Number;267.9738757;6578.04539;616.838464;0;351.1189179;0;545.2862115;101.156042;23.60887288;6.315575136;10.94734378;92.39250053;2233.232389;6776.299077;1454.804385;360.948922;1509.621255;935.4670862;2002.698927;670.9499686;18468.54178;135.1337348;114.1811894;0.040568481;0.414733118;2.356202883;0.044662427;4.927179809;0;0;0;0;0;0.232807621;2.855435765;0;0;8655.89157;10974.93796;4089.50242;2282.595242;1141.609218;303.4827626;2066.076786;10259.30662;51.85176479;523.5781752;462.9380565;50.94160033;8564.826012;3852.781219;433.946022;10.31695445;40.3110012;5779.654771;784.2415339;554.1026869;222.7014168;3433.231119;764.8732515;514.1822781;422.9469765;342.5888207;4380.335046;211.0608873;4.405631722;8124.045843;558.8372533;134.0856621;1809.95422;219.0551405;1017.591003;2312.070149;7446.911781;1615.623932;731.3160085;3415.469281;174.8273744;3736.586068;4694.288571;107.6519524;490.7440726;332.4350726;284.6491725;725.3916933;3.914102042;0.212332978;3.92378968;5.724453537;13.75001221;328.4839569;559.3056339;2.895582649;98.27122377;3322.753744;365.1104053;272.2002217;244.9845783;2207.169703;1618.556473;3451.101226;840.9288614;985.171116;3359.569306;1944.1794;264.8557527;165.976847;2480.272474;680.2818407;0;0.214736768;2.725510437;0.073264521;0;1.667431062;11909.85016;22.32328768;4695.377731;1430.112356;97188.35671;0;1169.803088;1780.791815;33.31157646;31205.86523;7572.13952;2117.564108;1774.544952;6541.119754;17767.86153;9.060904525;45104.5162;352.5945619
Poland;Percent;0.000658915;0.016173332;0.0015167;0;0.0008631;0;0.00134877;0.000248934;5.82E-05;1.55E-05;2.69E-05;0.000227581;0.005491797;0.016670259;0.003579108;0.000888537;0.003716781;0.002304132;0.004926926;0.001650913;0.045429117;0.000332387;0.000281098;9.99E-08;1.03E-06;5.81E-06;1.10E-07;1.21E-05;0;0;0;0;0;5.72E-07;7.03E-06;0;0;0.021318968;0.027026866;0.010073192;0.005615875;0.002808923;0.000746672;0.005086972;0.02525208;0.000127551;0.001288684;0.00113875;0.000125468;0.021054808;0.009476259;0.001067038;2.54E-05;9.97E-05;0.014227567;0.001928397;0.001362657;0.000547782;0.008455708;0.001880857;0.001266459;0.001040244;0.000842858;0.010763628;0.000519203;1.08E-05;0.019995179;0.001374256;0.000331735;0.004450542;0.00053863;0.002501087;0.005691818;0.018320993;0.003973991;0.001801632;0.008405135;0.000430151;0.00919156;0.011551565;0.000265032;0.001208741;0.000818002;0.000700154;0.001792908;9.64E-06;5.22E-07;9.66E-06;1.41E-05;3.38E-05;0.000807757;0.001376426;7.13E-06;0.000242093;0.008170586;0.000898587;0.000669409;0.000602491;0.005430271;0.003982126;0.008492312;0.002069099;0.002424914;0.008267756;0.004784631;0.000652397;0.000408799;0.006104989;0.001673034;0;5.29E-07;6.71E-06;1.81E-07;0;4.11E-06;0.029323048;5.49E-05;0.011558819;0.003521573;0.239343688;0;0.002881394;0.004377626;8.19E-05;0.076742424;0.01864309;0.00521218;0.00436883;0.01609481;0.043722578;2.24E-05;0.111079632;0.000868715
Cambodia;Number;99.35181768;785.3639979;495.0079321;0;4.535016868;0;4440.47771;457.3808543;74.58140597;23.57073087;309.9833672;314.987185;338.9838371;1031.803351;1183.915476;37.75721004;69.60504876;284.4059686;177.6085161;174.3707054;1794.458192;129.343789;162.1639754;0.699515377;176.1321161;117.7935418;121.4295775;35.34856658;57.1755978;0;0;0;27.09437792;0.766391764;0.664595474;53.37556404;0;2628.723513;372.5621152;231.6997517;123.6435991;13.41050802;97.43814793;38.72400874;3491.573143;2.792970765;1359.328203;63.84677362;41.7361148;8387.769092;2910.920149;207.2943533;6.953420196;90.26463342;2232.968702;1048.301087;212.6963611;71.74341165;441.7560971;116.545269;17.7968623;9.908745054;46.50596588;133.4104401;37.02445828;0.230146111;3631.081258;6045.602723;1415.549831;319.7580002;248.8950925;74.73209055;151.6427063;417.9666676;37.8333889;95.73393616;382.1687825;16.09912405;134.2371813;197.5630077;170.1725484;227.3640277;24.61675193;80.10901907;1637.333305;12.04614897;0.356706445;5.176195372;8.28212809;477.4026246;226.2564949;149.725167;22.6469271;73.74153204;373.0775051;150.4093312;25.33993482;40.91174136;345.8043688;114.3250829;776.5329976;35.6095827;370.8303839;712.827121;240.8588445;1718.234674;119.0946338;2254.262463;175.5810682;2.00188643;321.3710855;42.79429713;40.64589843;4.515298104;2.641859087;12066.25088;44.94447453;2192.537774;500.7450582;11456.15826;0;635.8811809;186.68877;89.75757715;2985.129898;1028.678667;708.8931725;213.3227871;662.7434195;1561.463922;117.2196717;14738.49255;92.39933345
